"","SITE","exp_group","FRACTION","DEPTH","BURN_SEVERITY","TREATMENT","DEPTH_UPPER","DEPTH_LOWER","CONC_MEAN","C_PERC","N_PERC","C_N","mg_ml_bpca","g_kg_bpca_lf","g_PyC_kg_LF_C","per_bpca_carb_lf","carbon_stock","carbon_stock_fraction","MASS_PROPORTION_RECOVERED","decayed_mass_kg","total_input","burn_decayed_mass_kg","wood_input_rate","wood_departure_rate","wood_accumulation_rate","years_to_capacity","years_to_recovery","fire_count","fire_frequency","DEPTH_Plotting"
"57","CH5","H","LF","20-30","control","control",20,30,NA,31.36,0.53,59.1698113207547,NA,NA,NA,NA,178.752,2.860032,0.016,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"20-30 cm"
"58","CH5","H","BULK","5-10","control","control",5,10,NA,2.14,0.07,30.5714285714286,NA,NA,NA,NA,4.173,NA,NA,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"5-10 cm"
"59","CH5","H","HF","5-10","control","control",5,10,NA,0.88,0.09,9.77777777777778,NA,NA,NA,NA,1.716,1.643928,0.958,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"5-10 cm"
"60","CH5","H","LF","5-10","control","control",5,10,0.130376890448501,24.77,0.53,46.7358490566038,0.0356026462175044,0.00124609261761265,143.732927805831,0.143732927805831,48.3015,1.6905525,0.035,1.20619235911651,1.97520366616462,1.20619235911651,0.20675097300584,0.0378070051292622,0.168943967876578,7.13960003589883,0,NA,NA,"5-10 cm"
"61","CL1","L","BULK","0-5","control","control",0,5,NA,6.98,0.18,38.7777777777778,NA,NA,NA,NA,16.403,NA,NA,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"0-5 cm"
"62","CL1","L","HF","0-5","control","control",0,5,NA,1.58,0.14,11.2857142857143,NA,NA,NA,NA,3.713,3.078077,0.829,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"0-5 cm"
"63","CL1","L","LF","0-5","control","control",0,5,0.0336278998285356,25.69,0.6,42.8166666666667,0.0092207018997904,0.00130011896787045,35.8921833390051,0.0358921833390051,60.3715,8.5123815,0.141,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"0-5 cm"
"64","CL1","L","BULK","10-20","control","control",10,20,NA,1.5,0.07,21.4285714285714,NA,NA,NA,NA,8.25,NA,NA,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"10-20 cm"
"65","CL1","L","HF","10-20","control","control",10,20,NA,0.87,0.1,8.7,NA,NA,NA,NA,4.785,4.579245,0.957,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"10-20 cm"
"66","CL1","L","LF","10-20","control","control",10,20,0.0395577828041115,24.02,0.54,44.4814814814815,0.0119114070473085,0.000488367688939648,49.5895380820503,0.0495895380820503,132.11,5.41651,0.041,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"10-20 cm"
"67","CL1","L","BULK","20-30","control","control",20,30,NA,1.91,0.07,27.2857142857143,NA,NA,NA,NA,12.988,NA,NA,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"20-30 cm"
"68","CL1","L","HF","20-30","control","control",20,30,NA,0.71,0.05,14.2,NA,NA,NA,NA,4.828,4.644536,0.962,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"20-30 cm"
"69","CL1","L","LF","20-30","control","control",20,30,0.0925435042598874,29.2,0.5,58.4,0.0290287027164013,0.000551545351611625,99.4133654671278,0.0994133654671278,198.56,3.77264,0.019,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"20-30 cm"
"70","CL1","L","BULK","5-10","control","control",5,10,NA,2.68,0.11,24.3636363636364,NA,NA,NA,NA,6.164,NA,NA,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"5-10 cm"
"71","CL1","L","HF","5-10","control","control",5,10,NA,1.4,0.12,11.6666666666667,NA,NA,NA,NA,3.22,2.93342,0.911,16.0317833038008,31.8873082455024,16.0317833038008,1.15683114456827,0.508407367528258,0.648423777040017,24.7242372526562,0,7,55.530612244898,"5-10 cm"
